Nome;Link;Avaliacao;Quantidade de Avaliações;Parcelas;Preço Parcelado;Preço a Vista;Site;Data da Coleta
Smartphone Xiaomi Redmi Note 11S 6GB RAM 128GB Cinza Grafite (Cinza)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-128GB-Graphite/dp/B09XPSCPLK/ref=sr_1_243?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-243&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;5.316;em até 10x de R$ 94,81 sem juros;94,81;948,01;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi 13 Lite Preto 8GB RAM 256GB ROM (No Brasil) Preto  ;https://www.amazon.com.br/Smartphone-Xiaomi-13-Lite-Vers%C3%A3o/dp/B0C15GS3G8/ref=sr_1_244?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-244&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,5;51;em até 10x de R$ 294,08 sem juros;294,08;2939,99;Amazon;18/11/2024 20:23:40
Apple iPhone 16 Pro Max (512 GB) – Titânio-deserto  ;https://www.amazon.com.br/Apple-iPhone-Pro-Max-Tit%C3%A2nio-deserto/dp/B0DGML299R/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-245&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,9;18;em até 12x de R$ 1.083,25 sem juros;1083,25;11699,1;Amazon;18/11/2024 20:23:40
Smartphone Positivo Twist 5 Pro S640, 2GB 64GB, Tela Notch de 6.26” - BLACK RUBBER  ;https://www.amazon.com.br/Smartphone-Positivo-Twist-S640-Notch/dp/B0BV3CSXTS/ref=sr_1_246?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-246;3,7;30;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:23:40
Samsung Galaxy S23 Ultra 5G 256GB Tela 6.8'' 12GB RAM IP68 Processador Qualcomm Snapdragon 8 Gen 2 Câmera Quádrupla de até 200MP + Selfie 12MP - Preto  ;https://www.amazon.com.br/Samsung-Processador-Qualcomm-Snapdragon-Qu%C3%A1drupla/dp/B0BRT5Y13B/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-247&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,8;1.766;em até 12x de R$ 458,25 sem juros;458,25;4949,1;Amazon;18/11/2024 20:23:40
Apple iPhone 16 Pro (1 TB) – Titânio-deserto  ;https://www.amazon.com.br/Apple-iPhone-16-Pro-Tit%C3%A2nio-deserto/dp/B0DGMJVFGC/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-248&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;5,0;5;em até 12x de R$ 1.191,58 sem juros;1191,58;13005,3;Amazon;18/11/2024 20:23:40
"Samsung Celular Galaxy Z Fold6 5G, 512GB, 12GB RAM, Tela 7.6"" + 6.3"", Câm. Traseira 50+12+10MP, Frontal 10+4MP - Azul  ";https://www.amazon.com.br/Samsung-Celular-Galaxy-Traseira-Frontal/dp/B0D9332XX9/ref=sr_1_249?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-249&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;0;0;em até 12x de R$ 882,00 com juros;882,0;9450,0;Amazon;18/11/2024 20:23:40
Emoji - O Filme  ;https://www.amazon.com.br/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.b6bdaec5-3a57-4033-80c3-3cbc3ab7c2b3%26ref_%3Ddvm_src_ret_br_xx_s&page-type-id=B0DKH5JPCN&ref=sr_1_250&keywords=smartphone&dib_tag=se&dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&qid=1731972210&sr=8-250;0;0;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi Redmi Note 13 8GB Ram 256GB + Fone Buds 4 Lite  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-256GB/dp/B0CY2V24CP/ref=sr_1_251?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-251&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;5,0;3;em até 12x de R$ 117,50 com juros;117,5;1259,0;Amazon;18/11/2024 20:23:40
Samsung Combo Celular A25 5G (128GB) - Azul + Galaxy Buds FE - Grafite  ;https://www.amazon.com.br/Samsung-Combo-Celular-A25-128GB/dp/B0D3RMR274/ref=sr_1_252?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-252&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;0;0;em até 10x de R$ 169,90 sem juros;169,9;1699,0;Amazon;18/11/2024 20:23:40
"Samsung Celular Galaxy Z Flip6 5G, 512GB, 12GB RAM, Tela 6.7"", Câm. Dupla + Selfie 50MP, Galaxy AI - Azul  ";https://www.amazon.com.br/Samsung-Celular-Galaxy-Flip6-Selfie/dp/B0D92ZFY4P/ref=sr_1_253?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-253&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;0;0;em até 10x de R$ 549,00 sem juros;549,0;5490,0;Amazon;18/11/2024 20:23:40
Smartphone Samsung Galaxy S22 Tela 6.1128gb 8gb Ram Preto  ;https://www.amazon.com.br/Smartphone-Samsung-Galaxy-6-1128gb-Preto/dp/B0BJ7R7XG6/ref=sr_1_254?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-254&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,4;7;em até 12x de R$ 249,76 com juros;249,76;2676,0;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi POCO X6 Pro 5G 12GB+512GB Amarelo Amarelo [2311DRK48G]  ;https://www.amazon.com.br/Smartphone-Xiaomi-512GB-Amarelo-2311DRK48G/dp/B0CSDSD747/ref=sr_1_255?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-255&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;95;em até 10x de R$ 239,80 sem juros;239,8;2398,0;Amazon;18/11/2024 20:23:40
Smartphone Infinix Hot 30i 4GB RAM 128GB Armazenamento, Câmera Dupla 50MP, Tela 6,6” HD+, Bateria de 5000mAh, Dual Chip - Branco  ;https://www.amazon.com.br/Smartphone-Infinix-C%C3%A2mera-Bateria-5000mAh/dp/B0C9F68KXR/ref=sr_1_256?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-256&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,1;11;em até 10x de R$ 93,70 sem juros;93,7;937,0;Amazon;18/11/2024 20:23:40
BOYA Microfone de lapela sem fio A2 da Boyalink para iPhone/Android/câmera, sistema de microfone duplo de lapela multifuncional e entradas Lightning e USB-C para smartphones/DSLR YouTube, Facebook  ;https://www.amazon.com.br/Microfone-A2-microfone-multifuncional-smartphones/dp/B0B6H9T25B/ref=sr_1_257?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-257&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;0;0;em até 10x de R$ 57,76 sem juros;57,76;577,42;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi Poco X6 Pro 5G 256GB / 8GB Ram Cor Cinza (2311DRK48G)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Poco-256GB-2311DRK48G/dp/B0CSDT6NDQ/ref=sr_1_258?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-258&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,2;70;em até 12x de R$ 208,47 com juros;208,47;2233,62;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi Poco X6 Pro 5G 512GB / 12GB Ram Cor Cinza (2311DRK48G)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Poco-512GB-2311DRK48G/dp/B0CSDSSY1H/ref=sr_1_259?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-259&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,4;89;em até 10x de R$ 239,99 sem juros;239,99;2399,9;Amazon;18/11/2024 20:23:40
Smartphone Samsung Galaxy S24, Galaxy AI, Câmera Tripla Traseira de até 50MP, Selfie de 12MP, 512GB, 8GB de RAM, eSIM - Preto  ;https://www.amazon.com.br/Smartphone-Samsung-Galaxy-C%C3%A2mera-Traseira/dp/B0CQDB9J4Y/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-260&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;0;0;em até 12x de R$ 457,70 com juros;457,7;4904,0;Amazon;18/11/2024 20:23:40
Samsung Galaxy A14 128GB 5G Wi-Fi Tela 6.6'' Dual Chip 4GB RAM Câmera Tripla + Selfie 13MP Bateria de 5000mAh - Verde  ;https://www.amazon.com.br/Samsung-Galaxy-C%C3%A2mera-Bateria-5000mAh/dp/B0BRQMK2T6/ref=sr_1_261?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-261&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;480;em até 10x de R$ 148,90 sem juros;148,9;1489,0;Amazon;18/11/2024 20:23:40
Samsung Galaxy A14 5G , Verde , 64GB  ;https://www.amazon.com.br/Samsung-Galaxy-A14-Verde-64GB/dp/B0C15KV5JS/ref=sr_1_262?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-262&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,6;65;em até 10x de R$ 129,90 sem juros;129,9;1299,0;Amazon;18/11/2024 20:23:40
Redmi Note 11 6GB RAM 128GB - Azul crepúsculo (Azul)  ;https://www.amazon.com.br/Redmi-Note-11-6GB-128GB/dp/B09QSBQDLY/ref=sr_1_263?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-263&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,8;3.506;em até 10x de R$ 91,81 sem juros;91,81;918,01;Amazon;18/11/2024 20:23:40
Samsung Galaxy A03 Core 32GB 4G Wi-Fi Tela 6.5'' Dual Chip 2GB RAM Câmera 8MP + Selfie 5MP Bateria de 5000mAh - Preto  ;https://www.amazon.com.br/Samsung-Galaxy-C%C3%A2mera-Bateria-5000mAh/dp/B0BRQN1YRZ/ref=sr_1_264?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-264;4,6;326;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:23:40
"Celular Samsung Galaxy A15 256GB, 8GB RAM, Tela Infinita de 6.5"" Azul Claro  ";https://www.amazon.com.br/Celular-Samsung-Galaxy-256GB-Infinita/dp/B0CVSF1W1V/ref=sr_1_265?dib=eyJ2IjoiMSJ9.yMBCKwDmzBRwLzFrynH5Q78Iife9TNoZfQxyVxuF1sYOd9EK8N-G3cD9WcFmZFSWnQYRBAiBiiSnLKnARvnQ3AOigdhgEGHsJBYfsGOjr8QUBRJEz8wCfIawnQCBDQcylfiKQ59OjnWmgkBW8SObFHA5HeZ_xetowttlb9xC5JACcymqPPub0Z7Jlzx4CHBDOfzEgCnS6l0kgyOo-RW8IdMKMqYHMLoyrNoy-7GNliDlFm6p_-Gcoy7XGr-VrlHCr6gByBa1ebFrzK_PhG7d9PepYWM6LvzuifCb7_saKcA.GbXWjnVLBTPAqNy4qO3u7bundFoQKvfKvanjZxWSotw&dib_tag=se&keywords=smartphone&qid=1731972210&sr=8-265&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,3;39;em até 12x de R$ 115,82 com juros;115,82;1241,0;Amazon;18/11/2024 20:23:40
