Nome;Link;Avaliacao;Parcelas;Preço Parcelado;Preço a Vista;Site;Data da Coleta
"Celular Samsung Galaxy A55 5G, Câmera Tripla até 50MP, Tela 6.6"", 256GB";https://www.magazineluiza.com.br/celular-samsung-galaxy-a55-5g-camera-tripla-ate-50mp-tela-6-6-256gb/p/kj8c9j54ek/te/ceba/;4.8 (918);R$ 2.109,00 em 10x de R$ 210,90 sem juros;2109,0;1898,1;Magazine Luiza;14/11/2024 20:14:36
Celular Xiaomi Redmi 13c 4gb 128gb Azul;https://www.magazineluiza.com.br/celular-xiaomi-redmi-13c-4gb-128gb-azul/p/ded8dfa6c6/te/xiao/;4.2 (5);R$ 1.099,00 em 9x de R$ 122,11 sem juros;1099,0;1011,08;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi 13c 8gb 256gb;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-8gb-256gb/p/kkff6bf4g9/te/xiao/;4.8 (40);R$ 1.359,99 em 10x de R$ 136,00 sem juros;1359,99;1251,19;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Para Idoso 32gb Capa Película;https://www.magazineluiza.com.br/smartphone-celular-para-idoso-32gb-capa-pelicula-multilaser-e-idoso/p/df3gc8jece/te/smul/;4.0 (44);R$ 540,00 em 4x de R$ 135,00 sem juros;540,0;486,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S23 Ultra 256GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s23-ultra-256gb-preto-5g-12gb-ram-galaxy-buds-fe-sem-fio-grafite/p/239001000/te/s23u/;4.8 (201);R$ 6.298,00 em 10x de R$ 629,80 sem juros;6298,0;5668,2;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Pocophone C65 4G 256GB / 8GB ram (Versao Global) Black Preto;https://www.magazineluiza.com.br/smartphone-xiaomi-pocophone-c65-4g-256gb-8gb-ram-versao-global-black-preto/p/ag5bh30gkj/te/xiao/;5.0 (2);R$ 1.130,00 em 9x de R$ 125,56 sem juros;1130,0;1130,0;Magazine Luiza;14/11/2024 20:14:36
Celular ObaSmart Conecta verde 4G 32GB fácil de usar Obabox - OB027;https://www.magazineluiza.com.br/celular-obasmart-conecta-verde-4g-32gb-facil-de-usar-obabox-ob027/p/db01h192jj/te/ceba/;3.8 (52);R$ 449,91 em 12x de R$ 37,49 sem juros;449,91;413,92;Magazine Luiza;14/11/2024 20:14:36
Telefone Celular LG Antigo Simples Para Idosos E Rural, Dual;https://www.magazineluiza.com.br/telefone-celular-lg-antigo-simples-para-idosos-e-rural-dual/p/ac5ga9h2a2/tf/tfrl/;3.9 (111);R$ 127,30 em 2x de R$ 63,65 sem juros;127,3;127,3;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Motorola Moto G84 256GB Magenta 5G Snapdragon 695 8GB RAM 6,55"" Câm. Dupla + Selfie 16MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g84-256gb-magenta-5g-snapdragon-695-8gb-ram-655-cam-dupla-selfie-16mp-dual-chip/p/237877100/te/mg84/;4.8 (2956);R$ 1.699,00 em 10x de R$ 169,90 sem juros;1699,0;1529,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Motorola Edge 50 Fusion 256GB Pink Vegan Suede 5G 16GB RAM 6,7"" Câmera Sony Dupla Selfie 32MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-edge-50-fusion-256gb-pink-vegan-suede-5g-16gb-ram-67-camera-sony-dupla-selfie-32mp-dual-chip/p/238352500/te/srmt/;4.8 (139);R$ 2.465,56 em 10x de R$ 246,56 sem juros;2465,56;2219,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi 14C 256GB 4+4GB RAM VIRTUAL Preto;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-14c-256gb-4-4gb-ram-virtual-preto/p/ga230827e6/te/xiao/;5.0 (3);R$ 1.247,88 em 10x de R$ 124,79 sem juros;1247,88;1148,05;Magazine Luiza;14/11/2024 20:14:36
Smartphone Motorola Moto E32 64GB Grafite 4G;https://www.magazineluiza.com.br/smartphone-motorola-moto-e32-64gb-grafite-4g-octa-core-4gb-ram-65-cam-tripla-selfie-8mp/p/234993400/te/me32/;4.7 (776);R$ 899,00 em 7x de R$ 128,43 sem juros;899,0;809,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi Note 13 8gb Ram 256gb;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-13-8gb-ram-256gb/p/kb13hccgee/te/xiao/;4.3 (3);R$ 1.459,90 em 10x de R$ 145,99 sem juros;1459,9;1459,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular do Idoso 4G com letras grandes 32GB SOS;https://www.magazineluiza.com.br/smartphone-celular-do-idoso-4g-com-letras-grandes-32gb-sos-multilaser-e-pro-idoso/p/eed41k20f3/te/smul/;4.6 (10);R$ 539,82 em 4x de R$ 134,96 sem juros;539,82;485,84;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi Note 13 5G 8GB Ram 256GB;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-13-5g-8gb-ram-256gb/p/ajh7907878/te/xiao/;5.0 (9);R$ 2.289,99 em 10x de R$ 229,00 sem juros;2289,99;2106,79;Magazine Luiza;14/11/2024 20:14:36
Smartphone Not 13 Pro 4G 256Gb 8Gb Ram Roxo;https://www.magazineluiza.com.br/smartphone-not-13-pro-4g-256gb-8gb-ram-roxo-13pro/p/ej81h1ge4c/te/tcsp/;5.0 (4);R$ 1.829,20 em 10x de R$ 182,92 sem juros;1829,2;1554,82;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Xiaomi Redmi 12 256GB 8GB RAM Dual SIM Tela 6.79"" - Azul";https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-12-256gb-8gb-ram-dual-sim-tela-6-79-azul/p/chg84jfg8j/te/xiao/;4.6 (7);R$ 1.339,99 em 10x de R$ 134,00 sem juros;1339,99;1205,99;Magazine Luiza;14/11/2024 20:14:36
Celular Simples Lenoxx CX904_PV 2G Dual Chip 32MB Desbloqueado;https://www.magazineluiza.com.br/celular-simples-lenoxx-cx904-pv-2g-dual-chip-32mb-desbloqueado/p/238639000/te/ceba/;4.4 (18);R$ 899,00 em 7x de R$ 128,43 sem juros;899,0;88,11;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Motorola Moto G24 128GB Rosa 4GB + 4GB RAM Boost 6,6"" Câm. Dupla + Selfie 8MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g24-128gb-rosa-4gb-4gb-ram-boost-66-cam-dupla-selfie-8mp-dual-chip/p/237270400/te/srmt/;4.8 (3029);R$ 2.799,00 em 10x de R$ 279,90 sem juros;2799,0;809,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Motorola Edge 50 Neo 256GB Latte (Marrom) 5G 16GB RAM 6,4"" Câm. Tripla + Selfie 32MP";https://www.magazineluiza.com.br/smartphone-motorola-edge-50-neo-256gb-latte-marrom-5g-16gb-ram-64-cam-tripla-selfie-32mp/p/238695400/te/srmt/;5.0 (2);R$ 1.848,00 em 10x de R$ 184,80 sem juros;1848,0;2519,1;Magazine Luiza;14/11/2024 20:14:36
Celular Idoso teclas grande Lenoxx Flip Cx 908 Dual Chip;https://www.magazineluiza.com.br/celular-idoso-teclas-grande-lenoxx-flip-cx-908-dual-chip/p/ada9848424/te/ceba/;5.0 (7);R$ 1.979,99 em 10x de R$ 198,00 sem juros;1979,99;127,9;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A35 128GB Rosa;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-rosa-5g-6gb-ram-smartband-samsung-galaxy-fit3-rose/p/239005600/te/ga35/;5.0 (6);R$ 1.759,00 em 10x de R$ 175,90 sem juros;1759,0;1663,2;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi Note 13 5G 256GB - 8GB Ram (Graphite Black) Preto;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-13-5g-256gb-8gb-ram-graphite-black-preto/p/ffg498hfaj/te/xiao/;4.9 (8);R$ 2.058,12 em 10x de R$ 205,81 sem juros;2058,12;1781,99;Magazine Luiza;14/11/2024 20:14:36
"Celular Samsung Galaxy A35 5G, Câmera Tripla até 50MP, Tela 6.6"", 256GB";https://www.magazineluiza.com.br/celular-samsung-galaxy-a35-5g-camera-tripla-ate-50mp-tela-6-6-256gb/p/fcfgf2f3he/te/ga35/;5.0 (20);R$ 899,00 em 7x de R$ 128,43 sem juros;899,0;1583,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Not 13 Pro 512Gb 12Gb Ram Preto;https://www.magazineluiza.com.br/smartphone-not-13-pro-512gb-12gb-ram-preto-13pro/p/hgkhfacf3h/te/tcsp/;4.4 (8);R$ 703,25 em 5x de R$ 140,65 sem juros;703,25;1749,4;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme Note 50 4gb 128gb;https://www.magazineluiza.com.br/smartphone-realme-note-50-4gb-128gb/p/ed16d17dek/te/tcsp/;5.0 (3);R$ 1.399,00 em 10x de R$ 139,90 sem juros;1399,0;827,08;Magazine Luiza;14/11/2024 20:14:36
Celular Para Idoso Com Teclas Grandes Dual Chip Cx908 Lenoxx;https://www.magazineluiza.com.br/celular-para-idoso-com-teclas-grandes-dual-chip-cx908-lenoxx/p/cc1je2bbk0/te/ceba/;3.5 (57);R$ 969,00 em 8x de R$ 121,13 sem juros;969,0;177,97;Magazine Luiza;14/11/2024 20:14:36
SMARTPHONE SAMSUNG GALAXY A05 DUAL SIM 128GB 4Gb RAM PRETO;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a05-dual-sim-128gb-4gb-ram-preto/p/egeek70b52/te/ga05/; ;R$ 191,04 em 6x de R$ 31,84 sem juros;191,04;703,25;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Motorola Moto G54 256GB Azul 5G 8GB RAM 6,5"" Câm. Dupla + Selfie 16MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g54-256gb-azul-5g-8gb-ram-65-cam-dupla-selfie-16mp-dual-chip/p/237876300/te/srmt/;4.7 (5665);R$ 3.199,00 em 10x de R$ 319,90 sem juros;3199,0;1259,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Motorola Moto G34 128GB Preto 5G 4GB + 4GB RAM Boost 6,5"" Câm. Dupla + Selfie 16MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g34-128gb-preto-5g-4gb-4gb-ram-boost-65-cam-dupla-selfie-16mp-dual-chip/p/237269900/te/srmt/;4.8 (1667);R$ 899,90 em 12x de R$ 74,99 sem juros;899,9;872,1;Magazine Luiza;14/11/2024 20:14:36
Celular Flip Vita Multilaser Dual Chip MP3 Azul - P9020;https://www.magazineluiza.com.br/celular-flip-vita-multilaser-dual-chip-mp3-azul-p9020/p/gdd0g9e5a7/te/ceba/;4.7 (17);R$ 1.299,90 em 10x de R$ 129,99 sem juros;1299,9;191,04;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi POCO X6 Pro 5G 512GB (12GB RAM) Black Preto;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-poco-x6-pro-5g-512gb-12gb-ram-black-preto/p/fja4je0jf7/te/xiao/;5.0 (23);R$ 1.319,99 em 10x de R$ 132,00 sem juros;1319,99;2719,15;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A05 A055 128GB 4G SM-A055M/DS;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a05-a055-128gb-4g-sm-a055m-ds-samsung-celulares/p/hdgcdh6jk9/te/ga05/; ;R$ 799,99 em 6x de R$ 133,33 sem juros;799,99;809,91;Magazine Luiza;14/11/2024 20:14:36
Telefone Celular LG Antigo 2g Simples Para Idosos E Rural Dual;https://www.magazineluiza.com.br/telefone-celular-lg-antigo-2g-simples-para-idosos-e-rural-dual/p/eafaf8ddc1/te/ceba/;4.7 (18);R$ 397,00 em 12x de R$ 33,08 sem juros;397,0;125,5;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi 13c 8gb 256gb;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-8gb-256gb/p/cb0653b4e9/te/xiao/;5.0 (4);R$ 1.704,10 em 10x de R$ 170,41 sem juros;1704,1;1195,91;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi 12 4G 256GB - 8GB Ram (Versao Global) (Sky Blue) Azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-12-4g-256gb-8gb-ram-versao-global-sky-blue-azul/p/kjdhe14adg/te/xiao/;4.2 (6);R$ 2.589,00 em 10x de R$ 258,90 sem juros;2589,0;1187,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme Note 50 4G 64GB / 3GB Ram (Versao Global);https://www.magazineluiza.com.br/smartphone-realme-note-50-4g-64gb-3gb-ram-versao-global/p/dbf3e60d22/te/tcsp/;4.8 (4);R$ 2.809,99 em 10x de R$ 281,00 sem juros;2809,99;719,99;Magazine Luiza;14/11/2024 20:14:36
Celular do idoso vovô&vovófone 16gb 4g botão sos zap zap;https://www.magazineluiza.com.br/celular-do-idoso-vovo-vovofone-16gb-4g-botao-sos-zap-zap-tcl/p/jcacaak827/te/stcl/;3.9 (7);R$ 879,00 em 7x de R$ 125,57 sem juros;879,0;397,0;Magazine Luiza;14/11/2024 20:14:36
Celular LG Antigo Simples 2g Para Idosos E Rural Dual + Fone;https://www.magazineluiza.com.br/celular-lg-antigo-simples-2g-para-idosos-e-rural-dual-fone/p/jk353c32ff/te/ceba/;4.5 (13);R$ 1.999,00 em 10x de R$ 199,90 sem juros;1999,0;127,5;Magazine Luiza;14/11/2024 20:14:36
Smartphone Not 13 Pro 256Gb 8Gb Ram Preto;https://www.magazineluiza.com.br/smartphone-not-13-pro-256gb-8gb-ram-preto/p/bj1e8j44a3/te/tcsp/;5.0 (1);R$ 8.799,00 em 10x de R$ 879,90 sem juros;8799,0;1448,49;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi Note 13 Pro 5G 8GB/256GB Azul - BR - XIAOMI;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-note-13-pro-5g-8gb-256gb-azul-br-xiaomi/p/ef0khg9gd2/te/xiao/;5.0 (13);R$ 899,00 em 7x de R$ 128,43 sem juros;899,0;2381,88;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi POCO X6 Pro 5G 512GB (12GB RAM) Black Preto;https://www.magazineluiza.com.br/smartphone-xiaomi-poco-x6-pro-5g-512gb-12gb-ram-black-preto/p/bc1jf6c4g5/te/xiao/;5.0 (1);R$ 879,00 em 7x de R$ 125,57 sem juros;879,0;2528,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme Note 50 4gb 128gb;https://www.magazineluiza.com.br/smartphone-realme-note-50-4gb-128gb/p/bcjce5h6j5/te/tcsp/;5.0 (3);R$ 6.298,00 em 10x de R$ 629,80 sem juros;6298,0;879,0;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Motorola Edge 40 Neo 256GB Caneel Bay 5G 8GB RAM 6,55"" Câm. Dupla + Selfie 32MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-edge-40-neo-256gb-caneel-bay-5g-8gb-ram-655-cam-dupla-selfie-32mp-dual-chip/p/237877500/te/srmt/;4.8 (1190);R$ 1.319,90 em 10x de R$ 131,99 sem juros;1319,9;1799,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy S24 Ultra 6,8"" Galaxy AI 256GB Titânio Cinza 5G 12GB RAM Câm. Quádrupla 200MP + Selfie 12MP Bateria 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-galaxy-ai-256gb-titanio-cinza-5g-12gb-ram-cam-quadrupla-200mp-selfie-12mp-bateria-5000mah-dual-chip/p/238093300/te/s24u/;4.8 (228);R$ 1.205,98 em 10x de R$ 120,60 sem juros;1205,98;7919,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Motorola Moto E32 64GB Rosé 4G;https://www.magazineluiza.com.br/smartphone-motorola-moto-e32-64gb-rose-4g-octa-core-4gb-ram-65-cam-tripla-selfie-8mp/p/234993600/te/me32/;4.7 (776);R$ 2.189,00 em 10x de R$ 218,90 sem juros;2189,0;809,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme Note 50 4gb 128gb;https://www.magazineluiza.com.br/smartphone-realme-note-50-4gb-128gb/p/fd675e83e1/te/tcsp/;5.0 (3);R$ 1.139,90 em 9x de R$ 126,66 sem juros;1139,9;879,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S23 Ultra 256GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s23-ultra-256gb-creme-5g-12gb-ram-galaxy-buds-fe-sem-fio-grafite/p/239001300/te/s23u/;4.8 (201);R$ 3.999,00 em 10x de R$ 399,90 sem juros;3999,0;5668,2;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi 13c 8gb 256gb;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-8gb-256gb/p/gf105ffh08/te/xiao/;5.0 (4);R$ 1.899,00 em 10x de R$ 189,90 sem juros;1899,0;1214,31;Magazine Luiza;14/11/2024 20:14:36
Smartphone xiaomi redmi 13c 8gb 256gb preto;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-8gb-256gb-preto/p/agge9h2c6b/te/xiao/;5.0 (3);R$ 244,90 em 8x de R$ 30,61 sem juros;244,9;1205,98;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A55 128GB Azul Escuro;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-128gb-azul-escuro-5g-8gb-ram-smartband-samsung-galaxy-fit3-grafite/p/239006100/te/ga55/;4.8 (29);R$ 1.059,99 em 8x de R$ 132,50 sem juros;1059,99;1970,1;Magazine Luiza;14/11/2024 20:14:36
Celular Samsung SM-B310E Radio Fm Dual Sim Desbloqueado para idosos;https://www.magazineluiza.com.br/celular-samsung-sm-b310e-radio-fm-dual-sim-desbloqueado-para-idosos/p/cb1khb92c0/te/ceba/;3.3 (11);R$ 271,73 em 2x de R$ 135,87 sem juros;271,73;185,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi 13c 4gb 128gb Azul;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-4gb-128gb-azul/p/jg6685chd2/te/xiao/; ;R$ 2.748,00 em 10x de R$ 274,80 sem juros;2748,0;1048,71;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy S23 256GB Preto 5G 8GB RAM 6,1” Câm Tripla + Selfie 12MP;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/p/232854100/te/gs23/;4.9 (5401);R$ 1.205,98 em 10x de R$ 120,60 sem juros;1205,98;3599,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy M55 256GB 5G 8GB RAM Azul Escuro Tela 6,7"" Câm. Tripla + Selfie 50MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-m55-256gb-5g-8gb-ram-azul-escuro-tela-67-cam-tripla-selfie-50mp-dual-chip/p/238238200/te/galx/;4.5 (411);R$ 2.049,99 em 10x de R$ 205,00 sem juros;2049,99;1709,1;Magazine Luiza;14/11/2024 20:14:36
Celular Simples Lanterna Radio Fm Idoso Numeros Grande P9021;https://www.magazineluiza.com.br/celular-simples-lanterna-radio-fm-idoso-numeros-grande-p9021-multilaser/p/ba922bgg91/te/ceba/;4.6 (65);R$ 1.399,90 em 10x de R$ 139,99 sem juros;1399,9;225,31;Magazine Luiza;14/11/2024 20:14:36
Celular Xiaomi Redmi 13C 4/128gb Lançamento 2023 Azul;https://www.magazineluiza.com.br/celular-xiaomi-redmi-13c-4-128gb-lancamento-2023-azul/p/ef40g52b9f/te/tcsp/; ;R$ 157,00 em 5x de R$ 31,40 sem juros;157,0;975,19;Magazine Luiza;14/11/2024 20:14:36
Celular Ideal Para Idosos Positivo 4g Dual Sim Simples;https://www.magazineluiza.com.br/celular-ideal-para-idosos-positivo-4g-dual-sim-simples/p/hjcd10kfdf/te/ceba/;3.4 (9);R$ 899,00 em 10x de R$ 89,90 sem juros;899,0;249,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A55 256GB Azul Escuro;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-256gb-azul-escuro-5g-8gb-ram-smartband-samsung-galaxy-fit3-prata/p/239007000/te/ga55/;4.8 (6);R$ 1.899,00 em 10x de R$ 189,90 sem juros;1899,0;2473,2;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi 13c 8gb 256gb;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-8gb-256gb/p/dkag163jfg/te/xiao/;5.0 (3);R$ 1.389,00 em 10x de R$ 138,90 sem juros;1389,0;1205,98;Magazine Luiza;14/11/2024 20:14:36
Smartphone poco x6 5g br 8gb+256gb, preto - XIAOMI;https://www.magazineluiza.com.br/smartphone-poco-x6-5g-br-8gb-256gb-preto-xiaomi/p/ek8682170d/te/xiao/;5.0 (6);R$ 849,99 em 7x de R$ 121,43 sem juros;849,99;1885,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme C67 256gb 8gb Ram Global Nfc Cam 108mp;https://www.magazineluiza.com.br/smartphone-realme-c67-256gb-8gb-ram-global-nfc-cam-108mp/p/dj4e6a8k0e/te/tcsp/;4.8 (12);R$ 779,99 em 6x de R$ 130,00 sem juros;779,99;1287,91;Magazine Luiza;14/11/2024 20:14:36
Celular idoso red mobile prime 2.4 radio lanterna prata;https://www.magazineluiza.com.br/celular-idoso-red-mobile-prime-2-4-radio-lanterna-prata/p/ka7c39167b/te/ceba/;5.0 (2);R$ 1.848,00 em 10x de R$ 184,80 sem juros;1848,0;157,0;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Claro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-claro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216300/te/ga15/;4.8 (9083);R$ 4.545,56 em 10x de R$ 454,56 sem juros;4545,56;809,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy M55 256GB 5G 8GB RAM Verde Claro 6,7"" Câm. Tripla + Selfie 50MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-m55-256gb-5g-8gb-ram-verde-claro-67-cam-tripla-selfie-50mp-dual-chip/p/238238100/te/galx/;4.5 (411);R$ 397,00 em 12x de R$ 33,08 sem juros;397,0;1709,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Celular Xiaomi Redmi 13C 8GB 256GB PRETO;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-8gb-256gb-preto/p/gk46hgbajk/te/xiao/;4.5 (2);R$ 1.898,00 em 10x de R$ 189,80 sem juros;1898,0;1180,65;Magazine Luiza;14/11/2024 20:14:36
Smartphone xiaomi redmi a3 4gb+128gb, preto;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-a3-4gb-128gb-preto/p/jg6fa3jfg2/te/xiao/; ;R$ 1.299,00 em 10x de R$ 129,90 sem juros;1299,0;781,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Realme Note 50 4G 64GB / 3GB Ram (Versao Global);https://www.magazineluiza.com.br/smartphone-realme-note-50-4g-64gb-3gb-ram-versao-global/p/gkjbg68h65/te/tcsp/;5.0 (2);R$ 2.649,00 em 10x de R$ 264,90 sem juros;2649,0;701,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A35 128GB Rosa;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-rosa-5g-6gb-ram-smartband-samsung-galaxy-fit3-prata/p/239005000/te/ga35/;4.2 (6);R$ 1.711,10 em 10x de R$ 171,11 sem juros;1711,1;1663,2;Magazine Luiza;14/11/2024 20:14:36
Smartphone 13 Pro 512Gb 12Gb Ram Roxo;https://www.magazineluiza.com.br/smartphone-13-pro-512gb-12gb-ram-roxo/p/jd52ebd8ge/te/tcsp/;4.9 (7);R$ 1.949,99 em 10x de R$ 195,00 sem juros;1949,99;3863,73;Magazine Luiza;14/11/2024 20:14:36
Smartphone para idosos 32gb conectividade em suas mãos - MULTILASER;https://www.magazineluiza.com.br/smartphone-para-idosos-32gb-conectividade-em-suas-maos-multilaser/p/ac56g992g2/te/smul/; ;R$ 1.399,99 em 10x de R$ 140,00 sem juros;1399,99;397,0;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A25 6,5” 256GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a25-65-256gb-azul-5g-smartband-galaxy-fit3-prata/p/229996900/te/ga25/;5.0 (9);R$ 1.848,00 em 10x de R$ 184,80 sem juros;1848,0;1708,2;Magazine Luiza;14/11/2024 20:14:36
celular simples para idoso bd220lg;https://www.magazineluiza.com.br/celular-simples-para-idoso-bd220lg/p/ejg9j5dfag/te/ceba/;4.4 (10);R$ 745,00 em 12x de R$ 62,08 sem juros;745,0;134,31;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216600/te/ga15/;4.8 (9083);R$ 2.427,77 em 10x de R$ 242,78 sem juros;2427,77;1169,1;Magazine Luiza;14/11/2024 20:14:36
"Smartphone Samsung Galaxy A55 256GB Azul Escuro 5G 8GB RAM 6,6"" Câm. Tripla + Selfie 32MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-256gb-azul-escuro-5g-8gb-ram-66-cam-tripla-selfie-32mp-dual-chip/p/238157400/te/ga55/;4.8 (2496);R$ 728,49 em 12x de R$ 60,71 sem juros;728,49;2384,1;Magazine Luiza;14/11/2024 20:14:36
Smartphone Samsung Galaxy A35 5G 128GB 6BG 6,6” Octa Core;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-5g-128gb-6bg-66-octa-core/p/jfk55g1480/te/ga35/;5.0 (15);R$ 1.664,43 em 10x de R$ 166,44 sem juros;1664,43;1539,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi Note 13 5G 256GB - 8GB Ram (Graphite Black) Preto;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-13-5g-256gb-8gb-ram-graphite-black-preto/p/kbaa91d09h/te/xiao/;4.0 (1);R$ 2.559,00 em 10x de R$ 255,90 sem juros;2559,0;1754,99;Magazine Luiza;14/11/2024 20:14:36
Smartphone Xiaomi Redmi 14C 256GB 4+4GB RAM VIRTUAL Preto;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-14c-256gb-4-4gb-ram-virtual-preto/p/fgbkbkhk04/te/xiao/;5.0 (1);R$ 2.099,00 em 10x de R$ 209,90 sem juros;2099,0;1259,99;Magazine Luiza;14/11/2024 20:14:36
